Id,Name,Category,Type,Class,Latitude,Longitude
530730,East Potomac Park,District of Columbia physical cultural and historic features,Cultural ,Park,38.8706679,-77.025532
2733429,East Potomac Park Hains Point,District of Columbia physical cultural and historic features,Cultural ,Park,38.8717101,-77.0277436
2458387,East Potomac Pool,District of Columbia physical cultural and historic features,Cultural ,Park,38.8748,-77.0272
529457,East Seaton Park,District of Columbia physical cultural and historic features,Cultural ,Park,38.8898341,-77.0163652
531057,Eckington Recreation Center,District of Columbia physical cultural and historic features,Cultural ,Park,38.9128893,-77.0066428
529521,Edgewood Playground,District of Columbia physical cultural and historic features,Cultural ,Park,38.9245557,-77.0024761
531492,Edgewood Recreation Center,District of Columbia physical cultural and historic features,Cultural ,Park,38.9248335,-77.0021983
2458389,Edgewood Terrace Recreation Center,District of Columbia physical cultural and historic features,Cultural ,Park,38.9235,-76.9967
529749,Edmund Burke Statue,District of Columbia physical cultural and historic features,Cultural ,Park,38.90361,-77.02583
530167,Edward J Kelly Park,District of Columbia physical cultural and historic features,Cultural ,Park,38.8948232,-77.0458801
2082372,Edward Miner Gallaudet Statue,District of Columbia physical cultural and historic features,Cultural ,Park,38.9061111,-76.9947222
530754,Edward R Murrow Park,District of Columbia physical cultural and historic features,Cultural ,Park,38.9001107,-77.0418355
530136,Egg Head Row,District of Columbia physical cultural and historic features,Cultural ,Park,38.9084449,-77.0402548
529271,Eliot Recreation Center,District of Columbia physical cultural and historic features,Cultural ,Park,38.893723,-76.979142
528807,Emancipation Monument,District of Columbia physical cultural and historic features,Cultural ,Park,38.8898342,-76.9899756
531491,Emery Recreation Center,District of Columbia physical cultural and historic features,Cultural ,Park,38.9598329,-77.0285879
530451,English Renaissance Sculpture,District of Columbia physical cultural and historic features,Cultural ,Park,38.8942785,-77.0260877
531327,Enid A Haupt Garden,District of Columbia physical cultural and historic features,Cultural ,Park,38.8895563,-77.0260877
531585,Evans Recreation Center,District of Columbia physical cultural and historic features,Cultural ,Park,38.8901121,-76.9210848
531056,Fairlawn Recreation Center ,District of Columbia physical cultural and historic features,Cultural ,Park,38.8698345,-76.988031
1998941,Fala Statue,District of Columbia physical cultural and historic features,Cultural ,Park,38.8867786,-77.0499772
530363,Family Tree of Hope Sculpture,District of Columbia physical cultural and historic features,Cultural ,Park,38.9509441,-77.0416437
528595,Farragut Square,District of Columbia physical cultural and historic features,Cultural ,Park,38.9020462,-77.0386593
530502,Father Godfrey Schilling Statue,District of Columbia physical cultural and historic features,Cultural ,Park,38.9373333,-76.9860868
1998850,Father Patrick Healy Memorial,District of Columbia physical cultural and historic features,Cultural ,Park,38.9070559,-77.0724777
2458392,Ferebee-Hope Recreation Center,District of Columbia physical cultural and historic features,Cultural ,Park,38.8323,-76.9952
531669,First Division Monument,District of Columbia physical cultural and historic features,Cultural ,Park,38.8965007,-77.038588
1998944,Flamingo Fountain,District of Columbia physical cultural and historic features,Cultural ,Park,38.8901119,-77.0113651
530041,Fletcher-Johnson Recreation Center,District of Columbia physical cultural and historic features,Cultural ,Park,38.8862233,-76.9358074
531073,Folger Park,District of Columbia physical cultural and historic features,Cultural ,Park,38.884774,-77.0024664
530748,Ford's Theatre National Historic Site,District of Columbia physical cultural and historic features,Cultural ,Park,38.8966804,-77.0257771
531954,Forest Hills Playground,District of Columbia physical cultural and historic features,Cultural ,Park,38.9501108,-77.0646998
528959,Fort Bayard Park,District of Columbia physical cultural and historic features,Cultural ,Park,38.9554964,-77.0911896
529028,Fort Bunker Hill,District of Columbia physical cultural and historic features,Cultural ,Park,38.9355406,-76.9873045
528597,Fort Chaplin Park,District of Columbia physical cultural and historic features,Cultural ,Park,38.8884005,-76.9430605
2733405,Fort Circle Park,District of Columbia physical cultural and historic features,Cultural ,Park,38.9232113,-77.0968397
528598,Fort Davis,District of Columbia physical cultural and historic features,Cultural ,Park,38.8669949,-76.9510203
531604,Fort Davis Recreation Center,District of Columbia physical cultural and historic features,Cultural ,Park,38.8698346,-76.9449743
530555,Fort Dupont Park,District of Columbia physical cultural and historic features,Cultural ,Park,38.8777013,-76.9497103
528982,Fort Dupont Park Skating Rink,District of Columbia physical cultural and historic features,Cultural ,Park,38.8823344,-76.9494189
531969,Fort Dupont Playground,District of Columbia physical cultural and historic features,Cultural ,Park,38.8773345,-76.9508078
2458393,Fort Dupont Pool,District of Columbia physical cultural and historic features,Cultural ,Park,38.876,-76.9403
531605,Fort Greble Recreation Center,District of Columbia physical cultural and historic features,Cultural ,Park,38.8281686,-77.013865
530726,Fort Greble Recreation Center,District of Columbia physical cultural and historic features,Cultural ,Park,38.8273352,-77.0144205
531547,Fort Lincoln Recreation Center,District of Columbia physical cultural and historic features,Cultural ,Park,38.9281669,-76.9646973
528599,Fort Mahan Park,District of Columbia physical cultural and historic features,Cultural ,Park,38.8954988,-76.9444804
528600,Fort Reno Park,District of Columbia physical cultural and historic features,Cultural ,Park,38.952541,-77.0790051
528601,Fort Slocum Park,District of Columbia physical cultural and historic features,Cultural ,Park,38.9602214,-77.0140143
528937,Fort Stanton Park,District of Columbia physical cultural and historic features,Cultural ,Park,38.8599739,-76.9788129
2458394,Fort Stanton Pool,District of Columbia physical cultural and historic features,Cultural ,Park,38.8576,-76.9783
530042,Fort Stanton Recreation Center,District of Columbia physical cultural and historic features,Cultural ,Park,38.8576126,-76.9788641
1998948,Fort Stevens Monument and Marker,District of Columbia physical cultural and historic features,Cultural ,Park,38.9648328,-77.0283101
528747,Fort Stevens Park,District of Columbia physical cultural and historic features,Cultural ,Park,38.9644829,-77.0289133
531490,Fort Stevens Recreation Center,District of Columbia physical cultural and historic features,Cultural ,Park,38.9709438,-77.0308102
528602,Fort Totten Park,District of Columbia physical cultural and historic features,Cultural ,Park,38.9491187,-77.0046305
530354,Founders of the Daughters of the American Revolution Statue,District of Columbia physical cultural and historic features,Cultural ,Park,38.89333,-77.03528
530517,Foundry Branch Valley Park,District of Columbia physical cultural and historic features,Cultural ,Park,38.9084448,-77.0788668
1998949,Fountain Four,District of Columbia physical cultural and historic features,Cultural ,Park,38.8798343,-77.0388658
531973,Foxhall Playground,District of Columbia physical cultural and historic features,Cultural ,Park,38.9195557,-77.0935893
530582,Francis Asbury Statue,District of Columbia physical cultural and historic features,Cultural ,Park,38.927889,-77.0363658
530957,Francis G Newlands Park,District of Columbia physical cultural and historic features,Cultural ,Park,38.9620935,-77.0582617
531976,Francis Playground,District of Columbia physical cultural and historic features,Cultural ,Park,38.9065005,-77.0508105
2458395,Francis Pool,District of Columbia physical cultural and historic features,Cultural ,Park,38.9074,-77.0534
1998893,Francis Scott Key Memorial,District of Columbia physical cultural and historic features,Cultural ,Park,38.9048338,-77.0677554
1877541,Franklin Delano Roosevelt Memorial,District of Columbia physical cultural and historic features,Cultural ,Park,38.8834127,-77.0431154
531324,Franklin Delano Roosevelt Memorial,District of Columbia physical cultural and historic features,Cultural ,Park,38.8931675,-77.0235876
528938,Franklin Park,District of Columbia physical cultural and historic features,Cultural ,Park,38.9017784,-77.0305322
2733406,Franklins Square,District of Columbia physical cultural and historic features,Cultural ,Park,38.9020361,-77.0304801
2733423,Frederick Douglass National Historic Site,District of Columbia physical cultural and historic features,Cultural ,Park,38.8629768,-76.9850792
1998951,Freedmen Memorial,District of Columbia physical cultural and historic features,Cultural ,Park,38.8898342,-76.9905312
530777,Freedom Plaza,District of Columbia physical cultural and historic features,Cultural ,Park,38.8967785,-77.03081
530661,Freedom Statue,District of Columbia physical cultural and historic features,Cultural ,Park,38.8901119,-77.0099762
531055,Friendship Playground,District of Columbia physical cultural and historic features,Cultural ,Park,38.9434442,-77.0852558
531589,Friendship Recreation Center,District of Columbia physical cultural and historic features,Cultural ,Park,38.9426109,-77.0880336
531450,Friendship Recreation Center,District of Columbia physical cultural and historic features,Cultural ,Park,38.9431665,-77.0885892
530680,Future Statue,District of Columbia physical cultural and historic features,Cultural ,Park,38.8931675,-77.0224765
528856,G A R Monument,District of Columbia physical cultural and historic features,Cultural ,Park,38.8942785,-77.0210876
2002672,Gallaudet Thomas Hopkins and Alice Cogswell Statue,District of Columbia physical cultural and historic features,Cultural ,Park,38.9056673,-76.994698
2002632,Garfield Monument,District of Columbia physical cultural and historic features,Cultural ,Park,38.8909452,-77.0060872
528940,Garfield Park,District of Columbia physical cultural and historic features,Cultural ,Park,38.881501,-77.0046982
530876,Garfield Terrrace Senior Citizens Center,District of Columbia physical cultural and historic features,Cultural ,Park,38.920667,-77.0263656
530346,Garth Fountain,District of Columbia physical cultural and historic features,Cultural ,Park,38.9287223,-77.0730332
